open,high,low,close,volume,value
74000000.0,74035000.0,73462000.0,73571000.0,121.61379311,8964124826.77973
73571000.0,73850000.0,73464000.0,73849000.0,88.02699708,6477078866.84082
73849000.0,73850000.0,73453000.0,73506000.0,68.5833655,5045966910.11734
73507000.0,73525000.0,73000000.0,73001000.0,115.73801718,8473869287.6004
73001000.0,73381000.0,72992000.0,73297000.0,69.14045958,5055391272.58543
73297000.0,73965000.0,73297000.0,73965000.0,42.41355119,3127795719.1729
73965000.0,73990000.0,73597000.0,73836000.0,19.08193364,1407407641.62643
73836000.0,73892000.0,73700000.0,73778000.0,17.10096905,1262164313.53988
73778000.0,73783000.0,73478000.0,73752000.0,18.08427998,1331620225.42467
73749000.0,74000000.0,73707000.0,73899000.0,40.99521097,3027700156.46132
73915000.0,74880000.0,73778000.0,74083000.0,252.60150347,18798850042.35688
74083000.0,74650000.0,73908000.0,74437000.0,136.5664763,10161415846.01505
74439000.0,74884000.0,74289000.0,74730000.0,176.31522491,13154981495.36673
74730000.0,75025000.0,74600000.0,74814000.0,167.42033098,12535129666.0969
74814000.0,74846000.0,74500000.0,74793000.0,65.5396847,4892315982.42136
74782000.0,75000000.0,74496000.0,74905000.0,82.61294744,6179249947.53289
74875000.0,74951000.0,74502000.0,74503000.0,67.68717539,5055083637.49114
74503000.0,74583000.0,74093000.0,74209000.0,136.63630819,10156475853.32174
74209000.0,74561000.0,74195000.0,74443000.0,56.94209087,4233604988.58844
74443000.0,74645000.0,74254000.0,74539000.0,62.45125998,4650048713.57804
74586000.0,75001000.0,74572000.0,74978000.0,137.5753934,10301095200.09013
74978000.0,75399000.0,74800000.0,74838000.0,121.41410933,9118609042.18373
74818000.0,75386000.0,74818000.0,75192000.0,112.47730803,8454306306.24318
75191000.0,75240000.0,75040000.0,75117000.0,48.51550631,3645483764.70646
75117000.0,75225000.0,74780000.0,75190000.0,91.5991865,6869979929.3627
75190000.0,75771000.0,74923000.0,75749000.0,183.23449747,13820343747.88935
75749000.0,75763000.0,74650000.0,74650000.0,207.32207617,15575461017.21722
74649000.0,75453000.0,74640000.0,75354000.0,74.11316381,5564275121.79285
75368000.0,76550000.0,75260000.0,76517000.0,218.5326064,16631767561.29399
76516000.0,76800000.0,76322000.0,76538000.0,113.76060633,8713362151.53612
76496000.0,76700000.0,76266000.0,76501000.0,65.66887913,5023989972.46325
76501000.0,77375000.0,76443000.0,77303000.0,115.91918874,8926564489.01315
77303000.0,77374000.0,76972000.0,77156000.0,80.54254857,6212450276.80525
77156000.0,78500000.0,77154000.0,77851000.0,322.14619072,25086870034.72553
77851000.0,78400000.0,77449000.0,77475000.0,253.69594887,19757619013.26002
77458000.0,77604000.0,77229000.0,77275000.0,138.93263253,10752849884.48673
77274000.0,77530000.0,76750000.0,77341000.0,274.22157156,21123534006.56601
77343000.0,77409000.0,76861000.0,77144000.0,123.17490984,9507437793.76335
77144000.0,77177000.0,76819000.0,77001000.0,59.48299684,4577389320.83113
77000000.0,77006000.0,76575000.0,76592000.0,86.34288931,6631128885.7217
76592000.0,76900000.0,76432000.0,76637000.0,88.96448915,6820425012.76619
76637000.0,77135000.0,76621000.0,77115000.0,70.45377252,5422349613.24821
77109000.0,77115000.0,76850000.0,76887000.0,55.02476404,4235326667.46857
76887000.0,77566000.0,76819000.0,77400000.0,108.65006972,8401421686.95033
77396000.0,77653000.0,77250000.0,77255000.0,94.48790814,7321564028.48001
77254000.0,77607000.0,77072000.0,77419000.0,86.15866407,6663016563.89744
77400000.0,77482000.0,77117000.0,77376000.0,46.0802786,3562730427.82514
77376000.0,77523000.0,77299000.0,77512000.0,67.87083519,5255535577.52871
77500000.0,77857000.0,77460000.0,77554000.0,97.70033621,7585469892.4858
77574000.0,77574000.0,76893000.0,77000000.0,174.19453775,13439506099.24462
76999000.0,77440000.0,76776000.0,77196000.0,113.22749973,8725915329.23365
77174000.0,77465000.0,76868000.0,76868000.0,74.90817193,5781439571.72333
76868000.0,77230000.0,76800000.0,77080000.0,38.11951517,2934369404.28005
77080000.0,77650000.0,77061000.0,77455000.0,55.96482464,4333598826.91799
77395000.0,78400000.0,77357000.0,77938000.0,119.47256103,9322370852.33722
77938000.0,78485000.0,77708000.0,78400000.0,67.25446686,5256301040.3906
78382000.0,78433000.0,77958000.0,77990000.0,68.9037008,5386840865.0635
77990000.0,78140000.0,77800000.0,77838000.0,83.70609415,6524477185.13989
77842000.0,78098000.0,77830000.0,78008000.0,53.18027354,4144014167.06458
78009000.0,78300000.0,78000000.0,78089000.0,82.01567634,6406439009.26588
78091000.0,78170000.0,77915000.0,78150000.0,88.80705311,6930155310.81614
78149000.0,78200000.0,76801000.0,76805000.0,313.31673674,24229173248.69255
76805000.0,77362000.0,76797000.0,76965000.0,134.82523985,10385094723.70836
76965000.0,76971000.0,76567000.0,76797000.0,140.7416525,10800180630.20731
76797000.0,76802000.0,76001000.0,76399000.0,221.6237873,16904121435.78617
76351000.0,76456000.0,75870000.0,76121000.0,156.24862088,11886862231.11268
76120000.0,76499000.0,76039000.0,76397000.0,85.27818206,6507044063.59864
76397000.0,76756000.0,76396000.0,76682000.0,86.64165594,6637165301.73899
76682000.0,76713000.0,76200000.0,76329000.0,62.20258634,4751879057.96491
76280000.0,76645000.0,76239000.0,76619000.0,52.68667644,4029844070.13103
76581000.0,76619000.0,76240000.0,76445000.0,50.86346432,3886673678.86425
76445000.0,76943000.0,76445000.0,76821000.0,76.53938319,5875865403.2907
76820000.0,76958000.0,76346000.0,76791000.0,163.03643629,12509662752.52412
76791000.0,77357000.0,75669000.0,75673000.0,365.23822637,27966289899.63403
75672000.0,76000000.0,75380000.0,75840000.0,269.67280057,20404728794.89053
75829000.0,77137000.0,75700000.0,76717000.0,179.19498732,13696363846.28474
76720000.0,77680000.0,76622000.0,77348000.0,140.71771473,10850010559.75746
77405000.0,78092000.0,77348000.0,77834000.0,138.1123591,10749585534.76853
77834000.0,78179000.0,77484000.0,77584000.0,86.92456538,6774613441.9579
77584000.0,77972000.0,77322000.0,77780000.0,50.52571422,3921140797.57335
77755000.0,77832000.0,77495000.0,77609000.0,31.46902581,2444714024.80269
77612000.0,77635000.0,77120000.0,77372000.0,63.01022613,4874027921.78702
77372000.0,77531000.0,77193000.0,77529000.0,47.04802132,3639648989.36317
77529000.0,77532000.0,77298000.0,77301000.0,50.58892215,3918548898.72059
77363000.0,78061000.0,77300000.0,77780000.0,149.56396857,11634104572.82638
77777000.0,78300000.0,77713000.0,78300000.0,138.26223769,10781569602.85425
78277000.0,78750000.0,78010000.0,78140000.0,230.62475234,18065789015.37713
78140000.0,78557000.0,78131000.0,78470000.0,149.95125774,11765138173.39356
78447000.0,78648000.0,78352000.0,78369000.0,91.55188902,7189255998.08308
78359000.0,78370000.0,78055000.0,78092000.0,85.57187809,6693014554.45576
78059000.0,78290000.0,78050000.0,78165000.0,65.18526916,5093925315.07589
78165000.0,78480000.0,78082000.0,78432000.0,73.65862271,5765783699.30181
78425000.0,78650000.0,78346000.0,78400000.0,113.83798569,8942696580.00138
78400000.0,78500000.0,78210000.0,78244000.0,41.11647383,3222592078.09122
78244000.0,78389000.0,78110000.0,78139000.0,59.04330207,4620809354.00656
78139000.0,78445000.0,78136000.0,78333000.0,43.13312591,3377882900.30312
78333000.0,78445000.0,77618000.0,77770000.0,241.12207666,18803945657.58249
77770000.0,78112000.0,77457000.0,77898000.0,242.68752,18878397345.78188
77822000.0,78830000.0,77777000.0,77777000.0,296.06026519,23177369341.93394
77777000.0,78092000.0,77572000.0,77689000.0,121.37352424,9443398357.25138
77631000.0,78351000.0,77630000.0,78257000.0,37.15434461,2897911978.31626
78257000.0,78629000.0,78188000.0,78626000.0,55.77129327,4375813457.13704
78626000.0,78655000.0,78152000.0,78364000.0,49.20363094,3863276697.83169
78398000.0,78694000.0,78272000.0,78590000.0,49.09102248,3852504639.30456
78523000.0,78590000.0,78255000.0,78366000.0,18.61515184,1459101771.75407
78366000.0,78545000.0,77888000.0,78101000.0,64.34625456,5029325867.33942
78101000.0,78370000.0,78100000.0,78257000.0,49.49202033,3871886595.96343
78257000.0,78292000.0,78093000.0,78269000.0,43.59472721,3408804902.73799
78269000.0,78421000.0,78059000.0,78178000.0,115.46346357,9036817520.40355
78133000.0,78265000.0,77848000.0,78110000.0,127.49051748,9941075849.40877
78136000.0,78148000.0,77923000.0,78087000.0,47.9680899,3743034118.06457
78087000.0,78108000.0,77720000.0,77741000.0,55.74407277,4341093306.30434
77744000.0,77974000.0,77740000.0,77829000.0,50.47114039,3929796013.83399
77829000.0,77990000.0,77816000.0,77908000.0,47.78009164,3721401499.56793
77924000.0,77935000.0,77700000.0,77708000.0,42.69584132,3320886383.24799
77708000.0,78103000.0,77703000.0,78103000.0,53.01380682,4128841365.78172
78103000.0,78107000.0,77903000.0,77912000.0,38.48794372,3002681097.62297
77912000.0,78080000.0,77878000.0,77977000.0,50.40790837,3932700306.15984
77975000.0,78411000.0,77898000.0,78411000.0,106.68544984,8342537541.18681
78410000.0,78410000.0,77900000.0,77910000.0,95.12639006,7436207489.18152
77910000.0,78100000.0,77746000.0,78040000.0,118.94861191,9265687234.31958
78040000.0,78300000.0,77801000.0,78134000.0,72.31356039,5643372385.83493
78134000.0,78600000.0,77898000.0,78499000.0,173.46773724,13583909990.84429
78499000.0,80208000.0,78371000.0,79960000.0,516.82734675,41104050584.50368
79955000.0,80600000.0,79672000.0,79832000.0,320.56232136,25667036745.26414
79832000.0,80396000.0,79830000.0,80005000.0,106.9193438,8563499625.221
79978000.0,80263000.0,79851000.0,80126000.0,58.48799095,4682841027.93829
80127000.0,80435000.0,80058000.0,80082000.0,73.37602644,5889559828.43514
80082000.0,80400000.0,80009000.0,80256000.0,56.50806531,4531723532.4697
80255000.0,80803000.0,80252000.0,80714000.0,157.05817651,12662709332.33757
80713000.0,81100000.0,80663000.0,81040000.0,218.01414187,17643216682.68997
81017000.0,81099000.0,80700000.0,80930000.0,143.26801158,11588695972.98137
80930000.0,81174000.0,80810000.0,80822000.0,174.13060975,14105901445.7953
80820000.0,81134000.0,80806000.0,81022000.0,87.99098096,7131863400.3947
81022000.0,81030000.0,80776000.0,80776000.0,83.94922702,6791139396.77089
80776000.0,80977000.0,80767000.0,80802000.0,78.63102,6356267403.99029
80802000.0,80830000.0,80550000.0,80579000.0,73.01074742,5892397856.40018
80579000.0,80711000.0,80370000.0,80378000.0,93.78928108,7550298415.85438
80371000.0,80608000.0,80350000.0,80572000.0,52.44521594,4219800413.35327
80565000.0,80817000.0,80508000.0,80690000.0,50.16273127,4047435474.4069
80667000.0,80700000.0,80432000.0,80601000.0,56.71127354,4567135315.66116
80600000.0,80710000.0,80519000.0,80695000.0,44.33472152,3573949374.97179
80667000.0,80695000.0,80400000.0,80495000.0,35.5936165,2866035640.15892
80464000.0,80494000.0,80152000.0,80239000.0,103.20680594,8286278955.91656
80238000.0,80464000.0,80168000.0,80410000.0,54.00968302,4339818640.56176
80408000.0,80410000.0,80155000.0,80409000.0,39.01491085,3132940424.51512
80344000.0,80666000.0,80240000.0,80541000.0,55.33123414,4454476071.09867
80525000.0,80590000.0,80462000.0,80544000.0,37.24442201,2998986866.85984
80562000.0,80690000.0,80465000.0,80662000.0,22.69129464,1828473855.62565
80662000.0,80663000.0,80437000.0,80458000.0,13.02665334,1048966216.69983
80439000.0,80458000.0,80040000.0,80341000.0,52.33151026,4197433898.65126
80341000.0,80492000.0,80283000.0,80409000.0,8.97585773,721610864.16088
80408000.0,80700000.0,80362000.0,80672000.0,27.87331472,2246220844.52715
80626000.0,80698000.0,80490000.0,80592000.0,18.76399824,1512182063.52713
80592000.0,80700000.0,80500000.0,80589000.0,32.53111771,2622031013.01056
80589000.0,80645000.0,80500000.0,80524000.0,28.69456977,2311324199.12753
80524000.0,80713000.0,80420000.0,80609000.0,67.39867817,5431646590.85089
80610000.0,80950000.0,80610000.0,80899000.0,59.47687538,4806906275.39846
80899000.0,80899000.0,80750000.0,80893000.0,39.17670074,3166253629.8926
80893000.0,80920000.0,80685000.0,80730000.0,35.96478241,2906785519.64729
80730000.0,80781000.0,80660000.0,80715000.0,31.24836926,2521919408.12619
80715000.0,80800000.0,80669000.0,80702000.0,30.58745608,2469914262.74401
80733000.0,80734000.0,80655000.0,80700000.0,23.27453335,1878088024.38063
80700000.0,80783000.0,80662000.0,80779000.0,24.92357952,2012202484.36258
80777000.0,80800000.0,80652000.0,80710000.0,27.94366743,2256138986.53722
80703000.0,80730000.0,80650000.0,80651000.0,20.56841373,1659568601.90888
80652000.0,80710000.0,80500000.0,80568000.0,39.39695419,3174328863.08516
80572000.0,80666000.0,80365000.0,80553000.0,56.2080453,4525783653.7461
80553000.0,80702000.0,80465000.0,80702000.0,34.62544836,2788880389.18078
80701000.0,80938000.0,80694000.0,80784000.0,53.2384776,4302447761.6244
80784000.0,80895000.0,80465000.0,80878000.0,49.04743891,3958485831.00221
80877000.0,81000000.0,80820000.0,81000000.0,73.7354105,5968949712.84604
81000000.0,81009000.0,80600000.0,80600000.0,52.27225962,4224430262.71529
80597000.0,80740000.0,80401000.0,80562000.0,42.21278628,3398863491.0682
80562000.0,80970000.0,80400000.0,80766000.0,26.66963246,2149719617.84083
80700000.0,80926000.0,80515000.0,80633000.0,14.97713604,1208903316.33358
80658000.0,80675000.0,80470000.0,80596000.0,15.08024617,1214525721.98108
80600000.0,80600000.0,80220000.0,80394000.0,74.86443617,6015221514.57821
80466000.0,80480000.0,79970000.0,80025000.0,136.92277641,10967159505.89626
80025000.0,80028000.0,79090000.0,79690000.0,263.38844438,20952587083.26575
79691000.0,79860000.0,79001000.0,79100000.0,235.14939434,18650189251.39926
79065000.0,79372000.0,78400000.0,78996000.0,286.97838525,22646149651.1743
79000000.0,79070000.0,78336000.0,78498000.0,235.91180341,18536868365.25716
78443000.0,79077000.0,78386000.0,79075000.0,114.06677435,8991461445.28039
79075000.0,79077000.0,78555000.0,78577000.0,78.9878979,6221403776.42703
78577000.0,79047000.0,78560000.0,79047000.0,44.28748386,3491132493.09304
79038000.0,79230000.0,78965000.0,79002000.0,67.40504112,5331694321.0156
79002000.0,79357000.0,78997000.0,79316000.0,66.32077753,5254460941.22042
79316000.0,79550000.0,79238000.0,79338000.0,100.6655064,7992504509.87379
79382000.0,79420000.0,78960000.0,79024000.0,52.57881345,4161083737.75242
79023000.0,79130000.0,78879000.0,79120000.0,48.65959008,3842881192.84014
79114000.0,79220000.0,79001000.0,79022000.0,38.56222767,3050390981.39569
79054000.0,79197000.0,78750000.0,78920000.0,60.05448454,4742832935.44173
78876000.0,79041000.0,78340000.0,78799000.0,147.08480063,11566496303.93878
78799000.0,78900000.0,77850000.0,77964000.0,299.87303559,23430223342.60119
77964000.0,78372000.0,77878000.0,78160000.0,124.95965002,9767509716.52784
78234000.0,78276000.0,77955000.0,78053000.0,61.1988355,4778089306.66473
78053000.0,78586000.0,77740000.0,78403000.0,110.46395575,8619852500.23808
78481000.0,78517000.0,77918000.0,78176000.0,61.18091737,4776535221.70687
78176000.0,78373000.0,78044000.0,78164000.0,19.34709731,1513307907.15957
78164000.0,78436000.0,77871000.0,77911000.0,35.42235829,2767035474.46044
77954000.0,78300000.0,77853000.0,78300000.0,37.98732977,2966648821.01535
78300000.0,78365000.0,78083000.0,78194000.0,39.44414189,3084313941.49374
78225000.0,78694000.0,78182000.0,78469000.0,58.90966649,4622100105.9615
78468000.0,78601000.0,77774000.0,77801000.0,122.9927581,9618533728.13658
77825000.0,78191000.0,77797000.0,78001000.0,80.33185123,6264853659.04541
78028000.0,78360000.0,78001000.0,78222000.0,40.59658632,3173737779.49021
78245000.0,78308000.0,78000000.0,78194000.0,40.48404287,3164620605.13228
78194000.0,78562000.0,78194000.0,78369000.0,43.38575911,3401212801.34336
78356000.0,79070000.0,78356000.0,78848000.0,95.73448451,7533934248.64875
78884000.0,78917000.0,78600000.0,78768000.0,67.52136716,5318470866.90009
78773000.0,79001000.0,78675000.0,79000000.0,50.0951415,3952963561.30184
78990000.0,79147000.0,78895000.0,79109000.0,61.97573389,4898406208.6397
79100000.0,79390000.0,79000000.0,79329000.0,82.13096727,6502738748.41423
79306000.0,79836000.0,79190000.0,79648000.0,124.25509528,9882070671.66621
79648000.0,79666000.0,79300000.0,79521000.0,113.59768524,9027035973.17136
79521000.0,79990000.0,79390000.0,79900000.0,101.1293434,8060186784.46971
79920000.0,79921000.0,79213000.0,79393000.0,108.45356961,8631352052.45623
79391000.0,80979000.0,79349000.0,80760000.0,415.16370412,33424091201.99363
80760000.0,82200000.0,80739000.0,81881000.0,628.03178755,51327972382.74978
81881000.0,82364000.0,81501000.0,81683000.0,250.57910769,20518180756.88233
81683000.0,81799000.0,81360000.0,81619000.0,81.33540332,6635379707.30825
81618000.0,81769000.0,81123000.0,81234000.0,103.14129254,8406952732.2494
81292000.0,81435000.0,80101000.0,80459000.0,134.22338477,10841824946.91644
80505000.0,81043000.0,80220000.0,80735000.0,90.8728449,7327715578.4729
80736000.0,81181000.0,80663000.0,80969000.0,59.96386812,4856336885.71448
80955000.0,81028000.0,80619000.0,80849000.0,79.72125927,6445051249.89588
80849000.0,81191000.0,80601000.0,81116000.0,87.78387545,7102034037.25487
81116000.0,81231000.0,80542000.0,80910000.0,194.39289389,15719181913.58988
80881000.0,81057000.0,80700000.0,80745000.0,78.9450399,6381705726.54262
80745000.0,81000000.0,80740000.0,81000000.0,54.72319901,4425980152.37356
80999000.0,81595000.0,80989000.0,81324000.0,151.04712535,12287098012.64634
81324000.0,81505000.0,81116000.0,81189000.0,73.81920385,6002985172.33543
81162000.0,81189000.0,80874000.0,81000000.0,122.84853874,9951632105.94045
80999000.0,81289000.0,80948000.0,81252000.0,59.23825284,4806122708.935
81250000.0,81373000.0,81143000.0,81300000.0,48.25948947,3921628175.87301
81255000.0,81300000.0,80923000.0,80999000.0,66.60793024,5396930667.93002
80997000.0,81000000.0,80377000.0,80379000.0,138.38865414,11167492556.62151
80377000.0,80783000.0,80008000.0,80773000.0,177.89230377,14301255475.92796
80742000.0,80930000.0,80600000.0,80701000.0,87.64028597,7080593078.56831
80700000.0,80802000.0,80500000.0,80786000.0,86.19780843,6951849687.4446
80751000.0,80950000.0,80098000.0,80301000.0,144.84476035,11663756396.99585
80274000.0,80640000.0,80098000.0,80272000.0,116.40613852,9349888957.07217
80273000.0,80631000.0,80193000.0,80300000.0,64.62795852,5193991397.32842
80300000.0,80859000.0,80019000.0,80840000.0,87.83960478,7068707833.62435
80814000.0,81203000.0,80371000.0,81034000.0,86.28752806,6977693791.79079
80947000.0,82259000.0,80468000.0,81402000.0,626.45444413,51046074238.3234
81402000.0,81562000.0,80700000.0,80700000.0,178.71673793,14494537742.30613
80708000.0,81000000.0,80034000.0,80854000.0,103.07484446,8298012249.14338
80852000.0,81180000.0,80781000.0,80812000.0,81.65808976,6612032556.7383
80812000.0,81450000.0,80801000.0,81357000.0,109.08358221,8855306964.86492
81343000.0,82618000.0,81343000.0,82604000.0,423.15572319,34701633252.42653
82602000.0,83720000.0,82602000.0,83269000.0,638.93230234,53113914490.30955
83269000.0,83433000.0,82286000.0,83073000.0,448.95602607,37170523784.43752
83070000.0,83405000.0,82806000.0,83320000.0,181.30004334,15078901304.65535
83319000.0,83378000.0,83000000.0,83063000.0,136.04401548,11310468034.85044
83050000.0,83137000.0,82790000.0,82988000.0,133.78373039,11097197662.32539
82988000.0,83099000.0,82708000.0,82779000.0,88.52641732,7337519430.99412
82750000.0,82966000.0,82500000.0,82760000.0,140.10816517,11586655613.32524
82746000.0,82966000.0,82699000.0,82854000.0,74.01074965,6131470366.93816
82855000.0,82970000.0,82712000.0,82716000.0,75.89816608,6289179955.97091
82715000.0,83322000.0,82714000.0,83250000.0,120.45406752,10007437631.04529
83250000.0,83615000.0,83227000.0,83301000.0,215.7128251,17992554191.47686
83300000.0,83791000.0,83000000.0,83756000.0,190.87062145,15936283663.67171
83755000.0,84350000.0,83696000.0,84180000.0,430.1697678,36167949164.78673
84180000.0,84500000.0,83825000.0,84300000.0,310.11964826,26120747460.75201
84299000.0,84759000.0,84100000.0,84196000.0,283.15074961,23932999579.72068
84196000.0,84646000.0,84130000.0,84489000.0,122.82914929,10365993882.0553
84444000.0,84950000.0,84200000.0,84901000.0,152.96832367,12948636531.65252
84898000.0,85000000.0,84501000.0,84889000.0,138.12561673,11721951314.92169
84879000.0,84997000.0,84758000.0,84900000.0,90.09538237,7647161597.8914
84883000.0,84956000.0,84505000.0,84522000.0,50.96677714,4316117998.31908
84522000.0,84587000.0,84060000.0,84065000.0,68.34644336,5763930549.90685
84066000.0,84214000.0,83824000.0,83856000.0,134.67761606,11305661254.64255
83854000.0,83949000.0,83342000.0,83891000.0,212.56742017,17778777722.10949
83891000.0,84154000.0,83817000.0,83892000.0,110.41332143,9275413594.06298
83891000.0,84058000.0,83377000.0,83759000.0,237.6122087,19890418525.09846
83763000.0,84220000.0,83450000.0,84139000.0,144.2192182,12095086011.63128
84127000.0,84203000.0,83770000.0,84200000.0,105.51192815,8865760753.9155
84203000.0,84980000.0,84200000.0,84975000.0,207.08839344,17521156718.91603
84974000.0,85478000.0,84840000.0,85150000.0,435.19559409,37043826371.79503
85150000.0,85240000.0,84785000.0,84938000.0,180.88495391,15380249059.18747
84979000.0,85068000.0,84800000.0,84936000.0,149.37010299,12689293595.71543
84935000.0,84997000.0,84501000.0,84744000.0,207.93338676,17611296444.32769
84743000.0,84746000.0,84202000.0,84485000.0,155.03444485,13095037642.75503
84474000.0,84850000.0,84397000.0,84692000.0,99.84072114,8454014584.83754
84693000.0,85030000.0,84622000.0,85001000.0,104.38326096,8859811472.66043
85000000.0,85100000.0,84699000.0,84780000.0,102.2822474,8681818633.49485
84780000.0,84883000.0,84700000.0,84850000.0,83.07013187,7043027539.71935
84850000.0,84895000.0,83800000.0,84011000.0,298.70765697,25136526512.26285
84011000.0,84785000.0,83700000.0,84308000.0,217.98330654,18370529796.50874
84310000.0,84683000.0,84000000.0,84484000.0,117.82839373,9938628634.34584
84484000.0,84600000.0,84101000.0,84200000.0,61.34296169,5170657407.90306
84211000.0,84294000.0,83948000.0,84048000.0,64.4129794,5416065606.09769
84048000.0,84290000.0,83570000.0,84234000.0,59.29348305,4970370641.63298
84198000.0,84293000.0,84001000.0,84091000.0,21.64817564,1821988787.11829
84080000.0,84210000.0,83729000.0,84084000.0,41.26770669,3466054122.15111
84084000.0,84540000.0,84084000.0,84329000.0,58.18843835,4911528055.65663
84329000.0,84600000.0,84299000.0,84495000.0,58.81934474,4968933908.65418
84495000.0,84570000.0,84300000.0,84385000.0,45.19925985,3815696786.30831
84384000.0,84750000.0,84295000.0,84605000.0,115.75240225,9785886750.25207
84605000.0,84606000.0,84064000.0,84064000.0,89.9949238,7588677942.7382
84063000.0,84278000.0,84050000.0,84161000.0,63.85614652,5372128330.83347
84169000.0,84280000.0,84091000.0,84160000.0,41.23609065,3471969552.7813
84160000.0,84200000.0,84000000.0,84066000.0,52.13362289,4383901487.90652
84076000.0,84278000.0,84000000.0,84186000.0,42.50584736,3576776507.34088
84186000.0,84464000.0,84150000.0,84267000.0,43.74271094,3689723928.03908
84267000.0,84433000.0,84211000.0,84379000.0,36.02529116,3037698335.3399
84379000.0,84460000.0,84200000.0,84222000.0,36.00811908,3037465007.05127
84222000.0,84401000.0,84189000.0,84349000.0,37.46537421,3158062781.45013
84309000.0,84349000.0,84108000.0,84147000.0,42.41156186,3571153008.84705
84146000.0,84360000.0,84134000.0,84358000.0,37.08791113,3124666784.87833
84358000.0,84400000.0,84137000.0,84385000.0,45.02615211,3795482188.0088
84385000.0,84484000.0,84298000.0,84429000.0,57.91939769,4887594848.12773
84429000.0,84672000.0,84395000.0,84578000.0,71.53141513,6047002055.53246
84570000.0,84616000.0,84270000.0,84437000.0,50.72578693,4281135100.16182
84445000.0,84500000.0,84364000.0,84386000.0,24.4754872,2066323076.28501
84385000.0,84547000.0,84360000.0,84440000.0,26.50030262,2238157103.8067
84510000.0,84548000.0,84410000.0,84459000.0,10.1176934,854473534.30557
84459000.0,84545000.0,84390000.0,84402000.0,11.7170606,989483818.21724
84433000.0,84480000.0,84354000.0,84355000.0,11.98978265,1011787037.61972
84355000.0,84400000.0,84154000.0,84204000.0,29.2743194,2466236262.03705
84204000.0,84373000.0,84164000.0,84372000.0,19.23225422,1620329931.69137
84363000.0,84600000.0,84232000.0,84425000.0,69.84101871,5896821479.40984
84429000.0,84510000.0,84269000.0,84399000.0,89.25872737,7528794261.46818
84400000.0,84450000.0,84230000.0,84249000.0,49.74883291,4196101280.66767
84249000.0,84291000.0,84000000.0,84092000.0,98.18729479,8258088111.25422
84092000.0,84350000.0,84086000.0,84225000.0,36.88226587,3107574509.02726
84237000.0,84325000.0,84195000.0,84283000.0,28.12399473,2369927814.57072
84283000.0,84301000.0,84153000.0,84180000.0,23.29593924,1961764256.20396
84179000.0,84249000.0,84057000.0,84074000.0,31.63807054,2661575687.59188
84074000.0,84198000.0,84068000.0,84191000.0,17.40046765,1464328937.23568
84191000.0,84254000.0,84101000.0,84244000.0,26.54402122,2234401507.06891
84176000.0,84270000.0,83837000.0,83851000.0,92.54563058,7773318713.26152
83850000.0,83938000.0,83500000.0,83723000.0,153.72002391,12862107664.22836
83700000.0,84061000.0,83600000.0,83889000.0,84.1716535,7055653256.74821
83889000.0,83999000.0,83780000.0,83918000.0,62.08828629,5208385640.63002
83917000.0,83939000.0,83600000.0,83606000.0,50.40701147,4221648203.53817
83634000.0,83786000.0,83401000.0,83658000.0,118.2114981,9877745282.04932
83658000.0,83913000.0,83600000.0,83737000.0,47.35347992,3966103986.77572
83726000.0,84037000.0,83613000.0,83927000.0,72.68742343,6087071868.93221
83926000.0,84320000.0,83877000.0,84252000.0,36.7058318,3089120749.18544
84251000.0,84265000.0,83917000.0,84208000.0,22.20189044,1868186641.26523
84206000.0,84402000.0,84000000.0,84396000.0,30.49936614,2568166672.24475
84317000.0,84523000.0,84305000.0,84498000.0,49.05550068,4143092881.80252
84491000.0,84759000.0,84072000.0,84072000.0,118.77889844,10038201411.55171
84070000.0,85500000.0,83635000.0,85361000.0,369.89602967,31338987467.19717
85361000.0,85372000.0,84723000.0,84829000.0,159.85906074,13587868271.39654
84838000.0,85123000.0,83832000.0,84996000.0,253.11875321,21402621494.63672
84901000.0,85350000.0,84880000.0,85168000.0,172.17380743,14663154135.8251
85168000.0,85420000.0,85011000.0,85400000.0,128.67258936,10971235370.15427
85400000.0,86250000.0,85369000.0,85865000.0,450.3524454,38674992710.27992
85865000.0,86159000.0,85350000.0,85511000.0,203.35160552,17428622014.48416
85511000.0,85532000.0,85081000.0,85314000.0,108.82132412,9283666174.65514
85300000.0,85438000.0,85112000.0,85250000.0,119.15794731,10160199010.84925
85250000.0,85355000.0,85002000.0,85144000.0,96.93947467,8247260659.87673
85109000.0,85151000.0,84755000.0,85050000.0,129.40187019,10995410366.43965
85050000.0,85344000.0,85008000.0,85188000.0,57.58435309,4905209672.38691
85189000.0,85248000.0,85000000.0,85030000.0,54.3170702,4623293880.55687
85030000.0,85219000.0,84945000.0,85024000.0,75.9709646,6460495298.06087
85024000.0,85168000.0,84811000.0,84811000.0,112.22618316,9535221986.38191
84810000.0,84980000.0,84601000.0,84708000.0,124.91707845,10588529559.9473
84681000.0,85337000.0,84600000.0,84900000.0,155.22312188,13194679293.36751
84900000.0,85286000.0,84645000.0,85184000.0,97.55162542,8286925381.71939
85184000.0,85303000.0,84709000.0,84788000.0,54.10146536,4595494228.23092
84788000.0,84942000.0,84615000.0,84791000.0,37.58125871,3183818192.37995
84791000.0,85000000.0,84772000.0,84842000.0,20.35304245,1728328582.89481
84842000.0,84998000.0,84700000.0,84756000.0,20.01008889,1697378566.97444
